%TITLE% 
LP  220820/1107   29.67,-95.059 
    LEVEL      HGHT     TEMP     DWPT    WDIR   WSPD 
---------------------------------------------------- 
%RAW% 
    490.82,   6091.0,   -6.02,   -8.82,   167,  5.4
    489.44,   6114.0,   -6.23,   -9.03,   162,  5.2
    488.06,   6139.0,   -6.47,   -9.23,   164,  4.7
    486.53,   6162.0,   -6.66,   -9.40,   162,  4.8
    485.17,   6183.0,   -6.85,   -9.55,   164,  4.8
    483.80,   6206.0,   -7.05,   -9.68,   172,  4.2
    482.55,   6227.0,   -7.25,   -9.81,   168,  3.6
    480.68,   6259.0,   -7.39,  -10.08,   175,  3.1
    479.29,   6283.0,   -7.51,  -10.67,   159,  3.7
    477.78,   6306.0,   -7.70,  -11.26,   152,  3.2
    476.44,   6326.0,   -7.85,  -11.86,   150,  3.2
    474.87,   6351.0,   -7.98,  -12.59,   143,  3.3
    473.47,   6374.0,   -8.09,  -13.33,   138,  3.0
    471.92,   6400.0,   -8.26,  -13.70,   146,  3.0
    470.49,   6425.0,   -8.53,  -13.74,   138,  2.5
    468.93,   6450.0,   -8.78,  -13.45,   167,  1.7
    467.47,   6474.0,   -8.83,  -13.25,   157,  2.1
    466.18,   6497.0,   -8.96,  -13.29,   192,  1.3
    464.62,   6520.0,   -9.15,  -13.38,   201,  1.3
    463.35,   6543.0,   -9.32,  -13.53,   211,  1.5
    461.97,   6566.0,   -9.53,  -13.69,   231,  1.4
    460.62,   6590.0,   -9.74,  -13.68,   227,  1.7
    459.29,   6611.0,   -9.88,  -13.30,   247,  1.8
    457.80,   6636.0,   -9.79,  -12.91,   267,  1.8
    456.56,   6659.0,   -9.79,  -12.89,   260,  1.8
    454.97,   6686.0,   -9.85,  -13.04,   270,  2.1
    453.69,   6708.0,   -9.98,  -13.23,   261,  2.3
    452.50,   6729.0,  -10.16,  -13.45,   269,  2.5
    451.26,   6751.0,  -10.33,  -13.63,   264,  2.5
    450.05,   6773.0,  -10.49,  -13.74,   271,  2.7
    448.82,   6794.0,  -10.59,  -13.79,   277,  2.6
    447.59,   6816.0,  -10.63,  -13.86,   273,  2.4
    446.06,   6841.0,  -10.67,  -14.26,   290,  2.9
    444.72,   6865.0,  -10.68,  -14.84,   304,  2.7
    443.30,   6888.0,  -10.87,  -15.36,   302,  2.5
    441.89,   6913.0,  -11.10,  -15.77,   297,  2.4
    440.57,   6934.0,  -11.35,  -16.15,   310,  2.2
    439.29,   6955.0,  -11.56,  -16.39,   320,  3.0
    438.19,   6975.0,  -11.75,  -16.54,   315,  2.7
    436.99,   6997.0,  -11.91,  -16.56,   309,  3.3
    435.68,   7021.0,  -11.98,  -16.39,   311,  3.4
    434.45,   7043.0,  -12.10,  -16.22,   314,  3.9
    433.17,   7065.0,  -12.13,  -16.06,   302,  4.1
    431.94,   7087.0,  -12.13,  -15.97,   295,  4.2
    430.71,   7108.0,  -12.21,  -16.14,   296,  4.2
    429.57,   7131.0,  -12.41,  -16.21,   284,  4.3
    428.44,   7152.0,  -12.60,  -16.16,   290,  4.7
    427.14,   7175.0,  -12.79,  -16.13,   282,  4.6
    425.88,   7197.0,  -12.93,  -16.23,   283,  4.6
    424.37,   7221.0,  -13.08,  -16.43,   279,  4.5
    423.34,   7240.0,  -13.23,  -16.58,   278,  5.4
    422.22,   7261.0,  -13.39,  -16.60,   277,  5.5
    420.93,   7283.0,  -13.60,  -16.62,   270,  5.7
    419.70,   7305.0,  -13.82,  -16.67,   272,  5.5
    418.47,   7329.0,  -14.04,  -16.72,   269,  5.8
    416.93,   7356.0,  -14.21,  -16.74,   270,  6.3
    415.61,   7381.0,  -14.20,  -16.69,   270,  5.8
    414.35,   7403.0,  -14.31,  -16.77,   269,  6.2
    413.25,   7422.0,  -14.41,  -16.87,   269,  6.5
    412.13,   7445.0,  -14.55,  -17.01,   267,  7.6
    410.73,   7470.0,  -14.79,  -17.21,   266,  7.7
    408.88,   7504.0,  -14.98,  -17.36,   264,  7.9
    407.78,   7524.0,  -15.12,  -17.51,   256,  7.9
    406.62,   7545.0,  -15.05,  -17.61,   254,  7.4
    405.56,   7565.0,  -15.19,  -17.86,   251,  7.2
    404.37,   7586.0,  -15.37,  -18.06,   249,  6.8
    403.35,   7606.0,  -15.48,  -18.17,   247,  6.6
    402.12,   7629.0,  -15.64,  -18.40,   246,  6.2
    401.08,   7649.0,  -15.80,  -18.70,   255,  6.4
    400.03,   7668.0,  -15.95,  -18.98,   256,  5.8
    399.02,   7689.0,  -16.16,  -19.15,   258,  6.3
    397.88,   7708.0,  -16.35,  -19.26,   259,  6.0
    396.85,   7730.0,  -16.47,  -19.37,   262,  6.1
    395.67,   7751.0,  -16.61,  -19.51,   259,  6.0
    394.69,   7770.0,  -16.77,  -19.66,   258,  6.0
    393.45,   7794.0,  -16.92,  -19.80,   256,  6.3
    392.41,   7814.0,  -17.11,  -19.98,   256,  5.9
    391.33,   7834.0,  -17.27,  -20.10,   255,  6.1
    390.22,   7853.0,  -17.43,  -20.23,   254,  5.9
    389.27,   7875.0,  -17.58,  -20.31,   258,  5.9
    388.05,   7897.0,  -17.75,  -20.44,   253,  5.5
    386.75,   7922.0,  -17.91,  -20.55,   255,  5.4
    385.61,   7945.0,  -18.09,  -20.70,   247,  5.2
    384.60,   7965.0,  -18.25,  -20.79,   249,  4.8
    383.54,   7987.0,  -18.44,  -20.92,   249,  5.3
    382.25,   8010.0,  -18.54,  -20.97,   247,  5.4
    381.20,   8032.0,  -18.62,  -21.00,   255,  5.8
    380.05,   8054.0,  -18.73,  -21.09,   253,  5.7
    378.97,   8074.0,  -18.85,  -21.16,   258,  5.5
    377.99,   8096.0,  -19.02,  -21.26,   256,  6.1
    376.88,   8116.0,  -19.10,  -21.33,   256,  5.6
    375.74,   8138.0,  -19.26,  -21.50,   257,  5.8
    374.67,   8161.0,  -19.40,  -21.72,   255,  5.4
    373.45,   8184.0,  -19.55,  -21.90,   256,  5.5
    372.32,   8207.0,  -19.67,  -22.03,   256,  5.7
    371.21,   8229.0,  -19.82,  -22.20,   261,  5.5
    370.00,   8252.0,  -19.90,  -22.36,   262,  5.3
    369.01,   8274.0,  -19.99,  -22.52,   261,  4.8
    367.97,   8294.0,  -20.11,  -22.77,   262,  5.1
    366.89,   8315.0,  -20.16,  -22.98,   261,  4.7
    365.95,   8336.0,  -20.28,  -23.25,   261,  4.9
    364.86,   8357.0,  -20.44,  -23.54,   260,  4.6
    363.81,   8379.0,  -20.61,  -23.77,   263,  4.7
    362.82,   8398.0,  -20.73,  -23.96,   265,  5.1
    361.58,   8423.0,  -20.86,  -24.13,   267,  4.3
    360.48,   8447.0,  -20.79,  -24.07,   268,  4.6
    359.16,   8473.0,  -20.74,  -24.11,   278,  4.1
    357.99,   8500.0,  -20.96,  -24.39,   280,  4.2
    356.58,   8527.0,  -21.23,  -24.69,   282,  3.7
    355.45,   8549.0,  -21.46,  -24.96,   283,  3.4
    354.47,   8569.0,  -21.65,  -25.16,   282,  3.7
    353.40,   8593.0,  -21.85,  -25.35,   290,  3.7
    352.33,   8616.0,  -22.06,  -25.55,   280,  3.4
    351.26,   8637.0,  -22.21,  -25.68,   279,  3.2
    350.27,   8657.0,  -22.22,  -25.67,   276,  3.6
    349.20,   8679.0,  -22.29,  -25.75,   272,  4.0
    348.18,   8701.0,  -22.35,  -25.82,   274,  3.7
    347.22,   8723.0,  -22.48,  -25.97,   268,  4.3
    346.20,   8744.0,  -22.61,  -26.12,   273,  4.3
    345.07,   8767.0,  -22.79,  -26.33,   270,  4.5
    343.95,   8791.0,  -23.01,  -26.56,   271,  4.5
    343.01,   8810.0,  -23.21,  -26.75,   272,  4.5
    342.01,   8833.0,  -23.36,  -26.92,   268,  4.7
    341.06,   8854.0,  -23.55,  -27.12,   271,  4.7
    339.88,   8878.0,  -23.78,  -27.34,   268,  4.9
    338.85,   8900.0,  -24.03,  -27.56,   271,  4.6
    337.93,   8919.0,  -24.21,  -27.70,   272,  4.4
    336.96,   8943.0,  -24.39,  -27.88,   272,  3.8
    335.94,   8966.0,  -24.61,  -28.06,   275,  4.1
    334.85,   8990.0,  -24.81,  -28.29,   275,  3.5
    333.77,   9013.0,  -25.02,  -28.51,   276,  3.1
    332.78,   9034.0,  -25.20,  -28.68,   278,  3.5
    331.76,   9057.0,  -25.33,  -28.82,   271,  3.4
    330.72,   9078.0,  -25.49,  -28.97,   274,  4.1
    329.77,   9101.0,  -25.66,  -29.12,   274,  3.8
    328.79,   9122.0,  -25.82,  -29.28,   271,  4.1
    327.79,   9146.0,  -25.99,  -29.45,   268,  4.4
    326.78,   9167.0,  -26.19,  -29.64,   269,  4.0
    325.79,   9189.0,  -26.37,  -29.80,   272,  4.3
    325.02,   9208.0,  -26.54,  -29.95,   267,  4.2
    324.08,   9228.0,  -26.69,  -30.08,   266,  4.4
    323.01,   9250.0,  -26.89,  -30.26,   267,  4.1
    322.05,   9272.0,  -27.04,  -30.39,   267,  4.0
    321.08,   9294.0,  -27.23,  -30.56,   267,  4.2
    320.22,   9317.0,  -27.41,  -30.73,   264,  4.2
    319.14,   9340.0,  -27.64,  -30.96,   264,  4.0
    318.21,   9361.0,  -27.84,  -31.11,   268,  4.0
    317.32,   9380.0,  -28.03,  -31.26,   267,  4.2
    316.46,   9400.0,  -28.22,  -31.41,   266,  4.2
    315.64,   9419.0,  -28.37,  -31.52,   270,  4.3
    314.76,   9440.0,  -28.54,  -31.67,   270,  4.2
    313.73,   9463.0,  -28.75,  -31.87,   269,  4.2
    312.84,   9483.0,  -28.94,  -32.06,   262,  4.0
    311.97,   9506.0,  -29.11,  -32.23,   263,  4.2
    311.04,   9526.0,  -29.30,  -32.45,   261,  4.2
    310.08,   9548.0,  -29.50,  -32.64,   256,  4.4
    309.02,   9572.0,  -29.72,  -32.87,   253,  4.6
    308.02,   9594.0,  -29.90,  -33.06,   252,  4.7
    307.22,   9616.0,  -30.06,  -33.26,   260,  4.9
    306.23,   9637.0,  -30.27,  -33.50,   255,  5.0
    305.31,   9657.0,  -30.43,  -33.66,   258,  5.3
    304.46,   9676.0,  -30.60,  -33.82,   256,  5.5
    303.63,   9697.0,  -30.78,  -34.00,   257,  6.0
    302.52,   9723.0,  -30.98,  -34.18,   260,  6.3
    301.42,   9751.0,  -31.23,  -34.38,   262,  6.9
    300.33,   9777.0,  -31.35,  -34.49,   268,  7.1
    299.34,   9804.0,  -31.54,  -34.65,   268,  7.1
    298.11,   9831.0,  -31.72,  -34.79,   273,  8.3
    296.90,   9858.0,  -31.97,  -35.01,   277,  8.3
    295.85,   9886.0,  -32.16,  -35.16,   277,  9.1
    294.67,   9914.0,  -32.37,  -35.35,   278,  9.0
    293.86,   9935.0,  -32.58,  -35.50,   273,  9.7
    292.87,   9956.0,  -32.80,  -35.68,   276, 10.1
    292.01,   9976.0,  -32.99,  -35.79,   278,  9.3
    291.12,   9999.0,  -33.21,  -35.97,   278,  9.6
    290.26,  10021.0,  -33.41,  -36.12,   281,  9.1
    289.31,  10042.0,  -33.60,  -36.25,   281,  9.5
    288.54,  10064.0,  -33.73,  -36.37,   284,  8.7
    287.61,  10088.0,  -33.90,  -36.53,   285,  8.6
    286.52,  10113.0,  -34.03,  -36.74,   286,  8.9
    285.55,  10137.0,  -34.25,  -36.98,   287,  8.8
    284.71,  10158.0,  -34.40,  -37.20,   288,  8.6
    283.83,  10180.0,  -34.58,  -37.45,   289,  8.4
    282.89,  10202.0,  -34.79,  -37.75,   294,  8.5
    282.02,  10222.0,  -34.93,  -38.02,   295,  8.5
    281.22,  10243.0,  -35.06,  -38.27,   298,  8.3
    280.38,  10264.0,  -35.21,  -38.57,   298,  8.2
    279.27,  10292.0,  -35.32,  -38.86,   301,  8.7
    278.49,  10314.0,  -35.23,  -38.98,   303,  7.9
    277.71,  10337.0,  -35.33,  -39.30,   302,  8.6
    276.55,  10359.0,  -35.60,  -39.74,   308,  8.4
    275.72,  10381.0,  -35.81,  -40.11,   310,  8.7
