time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-16 23:29:00,2022-08-16,2022-08-16 23:29:00,1011.6,0,32.2,0,22.64,0,6.6,0,172.0,0,57.0,0,-0.9185429,0,6.535769,0,,0.0,0,29.67,-95.06,7.4
2022-08-16 23:29:01,2022-08-16,2022-08-16 23:29:01,1010.99,0,31.89,0,21.91,0,4.4,0,169.0,0,55.46,0,-0.8395597,0,4.3191595,0,,7.9,8,29.67005,-95.060005,12.8
2022-08-16 23:29:02,2022-08-16,2022-08-16 23:29:02,1010.36,0,31.72,0,21.69,0,3.6,0,167.0,0,55.28,0,-0.809824,0,3.5077322,0,,5.7,0,29.670084,-95.06001,18.4
2022-08-16 23:29:03,2022-08-16,2022-08-16 23:29:03,1009.77,0,31.58,0,21.55,0,3.5,0,167.0,0,55.24,0,-0.7873289,0,3.4102952,0,,5.3,0,29.670115,-95.06002,23.7
2022-08-16 23:29:04,2022-08-16,2022-08-16 23:29:04,1009.08,0,31.48,0,21.52,0,3.7,0,167.0,0,55.46,0,-0.83231914,0,3.6051693,0,,6.1,0,29.670147,-95.06003,29.8
2022-08-16 23:29:05,2022-08-16,2022-08-16 23:29:05,1008.42,0,31.47,0,21.55,0,4.0,0,168.0,0,55.6,0,-0.83164644,0,3.9125905,0,,5.9,0,29.670181,-95.060036,35.7
2022-08-16 23:29:06,2022-08-16,2022-08-16 23:29:06,1007.85,0,31.46,0,21.52,0,4.3,0,168.0,0,55.5,0,-0.89401996,0,4.206035,0,,5.1,0,29.670218,-95.06004,40.8
2022-08-16 23:29:07,2022-08-16,2022-08-16 23:29:07,1007.39,0,31.36,0,21.37,0,4.5,0,169.0,0,55.35,0,-0.85864055,0,4.417322,0,,4.1,0,29.670256,-95.06005,44.9
2022-08-16 23:29:08,2022-08-16,2022-08-16 23:29:08,1006.82,0,31.24,0,21.29,0,4.7,0,169.0,0,55.44,0,-0.8968023,0,4.6136475,0,,5.1,0,29.670296,-95.06006,50.0
2022-08-16 23:29:09,2022-08-16,2022-08-16 23:29:09,1006.26,0,31.19,0,21.31,0,4.9,0,170.0,0,55.65,0,-0.8508766,0,4.825558,0,,5.1,0,29.670338,-95.06007,55.1
2022-08-16 23:29:10,2022-08-16,2022-08-16 23:29:10,1005.68,0,31.15,0,21.31,0,5.0,0,170.0,0,55.75,0,-0.8682415,0,4.924039,0,,5.2,0,29.670382,-95.060074,60.3
2022-08-16 23:29:11,2022-08-16,2022-08-16 23:29:11,1005.08,0,31.18,0,21.34,0,5.2,0,171.0,0,55.81,0,-0.81345904,0,5.135979,0,,5.3,0,29.670427,-95.06008,65.6
2022-08-16 23:29:12,2022-08-16,2022-08-16 23:29:12,1004.47,0,31.16,0,21.31,0,5.3,0,171.0,0,55.76,0,-0.8291026,0,5.2347484,0,,5.5,0,29.670473,-95.06009,71.1
2022-08-16 23:29:13,2022-08-16,2022-08-16 23:29:13,1003.84,0,31.17,0,21.34,0,5.5,0,172.0,0,55.83,0,-0.76545244,0,5.4464746,0,,5.6,0,29.67052,-95.0601,76.7
2022-08-16 23:29:14,2022-08-16,2022-08-16 23:29:14,1003.22,0,31.07,0,21.3,0,5.6,0,172.0,0,55.98,0,-0.7793698,0,5.545501,0,,5.6,0,29.67057,-95.060104,82.3
2022-08-16 23:29:15,2022-08-16,2022-08-16 23:29:15,1002.61,0,31.01,0,21.25,0,5.7,0,172.0,0,56.02,0,-0.7932871,0,5.644528,0,,5.5,0,29.67062,-95.06011,87.7
2022-08-16 23:29:16,2022-08-16,2022-08-16 23:29:16,1002.02,0,31.04,0,21.31,0,5.8,0,173.0,0,56.14,0,-0.7068418,0,5.7567677,0,,5.3,0,29.670671,-95.06012,93.0
2022-08-16 23:29:17,2022-08-16,2022-08-16 23:29:17,1001.46,0,30.92,0,21.27,0,5.8,0,173.0,0,56.38,0,-0.7068418,0,5.7567677,0,,5.0,0,29.670723,-95.06013,98.0
2022-08-16 23:29:18,2022-08-16,2022-08-16 23:29:18,1000.93,0,30.84,0,21.26,0,5.9,0,174.0,0,56.58,0,-0.6167182,0,5.867679,0,,4.8,0,29.670774,-95.060135,102.8
