time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-25 11:30:00,2022-08-25,2022-08-25 11:30:00,1012.4,0,25.2,0,23.99,0,1.2,0,1.0,0,93.0,0,-0.02094289,0,-1.1998173,0,,0.0,0,29.67,-95.06,7.4
2022-08-25 11:30:01,2022-08-25,2022-08-25 11:30:01,1012.05,0,25.3,0,23.96,0,1.4,0,13.0,0,92.27,0,-0.31493145,0,-1.3641181,0,,2.2,0,29.669989,-95.06,10.4
2022-08-25 11:30:02,2022-08-25,2022-08-25 11:30:02,1011.25,0,25.32,0,23.92,0,1.5,0,13.0,0,91.93,0,-0.33742657,0,-1.4615551,0,,7.0,0,29.669975,-95.06,17.4
2022-08-25 11:30:03,2022-08-25,2022-08-25 11:30:03,1010.53,0,25.32,0,23.8,0,1.6,0,13.0,0,91.28,0,-0.3599217,0,-1.5589921,0,,6.2,0,29.669962,-95.06,23.7
2022-08-25 11:30:04,2022-08-25,2022-08-25 11:30:04,1010.02,0,25.34,0,23.68,0,1.7,0,12.0,0,90.49,0,-0.35344988,0,-1.662851,0,,4.5,0,29.669947,-95.06,28.2
2022-08-25 11:30:05,2022-08-25,2022-08-25 11:30:05,1009.5,0,25.32,0,23.55,0,1.7,0,11.0,0,89.89,0,-0.3243753,0,-1.6687663,0,,4.6,0,29.669931,-95.06,32.7
2022-08-25 11:30:06,2022-08-25,2022-08-25 11:30:06,1008.77,0,25.29,0,23.46,0,1.8,0,10.0,0,89.53,0,-0.3125667,0,-1.7726539,0,,6.4,0,29.669916,-95.06,39.1
2022-08-25 11:30:07,2022-08-25,2022-08-25 11:30:07,1008.15,0,25.27,0,23.42,0,1.8,0,9.0,0,89.44,0,-0.28158203,0,-1.777839,0,,5.4,0,29.6699,-95.06,44.5
2022-08-25 11:30:08,2022-08-25,2022-08-25 11:30:08,1007.53,0,25.26,0,23.43,0,1.8,0,9.0,0,89.56,0,-0.28158203,0,-1.777839,0,,5.5,0,29.669886,-95.06,50.0
2022-08-25 11:30:09,2022-08-25,2022-08-25 11:30:09,1006.9,0,25.24,0,23.43,0,1.9,0,8.0,0,89.69,0,-0.26442888,0,-1.8815093,0,,5.5,0,29.669868,-95.06,55.5
2022-08-25 11:30:10,2022-08-25,2022-08-25 11:30:10,1006.28,0,25.21,0,23.43,0,1.9,0,7.0,0,89.87,0,-0.23155175,0,-1.8858377,0,,5.4,0,29.669851,-95.06,60.9
2022-08-25 11:30:11,2022-08-25,2022-08-25 11:30:11,1005.66,0,25.18,0,23.44,0,1.9,0,6.0,0,90.07,0,-0.19860408,0,-1.8895916,0,,5.4,0,29.669834,-95.06,66.3
2022-08-25 11:30:12,2022-08-25,2022-08-25 11:30:12,1005.04,0,25.15,0,23.42,0,1.9,0,5.0,0,90.13,0,-0.1655959,0,-1.8927699,0,,5.4,0,29.669817,-95.06,71.8
