time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-10 17:30:00,2022-08-10,2022-08-10 17:30:00,1017.2,0,32.3,0,23.02,0,1.6,0,252.0,0,58.0,0,1.5216904,0,0.49442738,0,,0.0,0,29.67,-95.06,7.4
2022-08-10 17:30:01,2022-08-10,2022-08-10 17:30:01,1016.75,0,32.13,0,22.51,0,0.9,0,241.0,0,56.76,0,0.7871577,0,0.43632862,0,,5.5,8,29.670004,-95.05998,11.4
2022-08-10 17:30:02,2022-08-10,2022-08-10 17:30:02,1016.15,0,32.0,0,21.86,0,0.7,0,230.0,0,54.96,0,0.53623116,0,0.44995123,0,,5.4,0,29.670008,-95.059975,16.7
2022-08-10 17:30:03,2022-08-10,2022-08-10 17:30:03,1015.43,0,31.88,0,21.46,0,0.6,0,226.0,0,54.01,0,0.43160394,0,0.41679502,0,,6.3,0,29.670012,-95.05997,23.1
2022-08-10 17:30:04,2022-08-10,2022-08-10 17:30:04,1014.48,0,31.79,0,21.41,0,0.7,0,229.0,0,54.09,0,0.5282967,0,0.4592413,0,,8.5,0,29.670015,-95.05996,31.5
2022-08-10 17:30:05,2022-08-10,2022-08-10 17:30:05,1013.99,0,31.73,0,21.44,0,0.7,0,233.0,0,54.4,0,0.5590448,0,0.42127058,0,,4.3,0,29.67002,-95.05995,35.9
2022-08-10 17:30:06,2022-08-10,2022-08-10 17:30:06,1013.43,0,31.67,0,21.41,0,0.8,0,235.0,0,54.46,0,0.6553217,0,0.45886108,0,,5.0,0,29.670023,-95.059944,40.9
2022-08-10 17:30:07,2022-08-10,2022-08-10 17:30:07,1012.99,0,31.63,0,21.33,0,0.9,0,237.0,0,54.32,0,0.7548035,0,0.49017516,0,,3.9,0,29.670027,-95.05994,44.8
2022-08-10 17:30:08,2022-08-10,2022-08-10 17:30:08,1012.43,0,31.59,0,21.21,0,0.9,0,238.0,0,54.05,0,0.7632432,0,0.47692746,0,,5.0,0,29.67003,-95.05993,49.8
2022-08-10 17:30:09,2022-08-10,2022-08-10 17:30:09,1011.88,0,31.56,0,21.12,0,1.0,0,239.0,0,53.85,0,0.8571672,0,0.5150383,0,,4.9,0,29.670034,-95.05992,54.7
2022-08-10 17:30:10,2022-08-10,2022-08-10 17:30:10,1011.34,0,31.53,0,21.05,0,1.0,0,239.0,0,53.74,0,0.8571672,0,0.5150383,0,,4.8,0,29.670038,-95.05991,59.5
2022-08-10 17:30:11,2022-08-10,2022-08-10 17:30:11,1010.81,0,31.5,0,21.05,0,1.1,0,239.0,0,53.8,0,0.9428839,0,0.56654215,0,,4.7,0,29.670044,-95.059906,64.2
2022-08-10 17:30:12,2022-08-10,2022-08-10 17:30:12,1010.29,0,31.46,0,21.06,0,1.1,0,240.0,0,53.97,0,0.952628,0,0.5499999,0,,4.6,0,29.67005,-95.0599,68.8
2022-08-10 17:30:13,2022-08-10,2022-08-10 17:30:13,1009.78,0,31.41,0,21.06,0,1.2,0,240.0,0,54.13,0,1.0392306,0,0.5999999,0,,4.5,0,29.670055,-95.05989,73.4
2022-08-10 17:30:14,2022-08-10,2022-08-10 17:30:14,1009.27,0,31.36,0,21.07,0,1.2,0,239.0,0,54.29,0,1.0286007,0,0.618046,0,,4.5,0,29.670061,-95.05988,77.9
2022-08-10 17:30:15,2022-08-10,2022-08-10 17:30:15,1008.78,0,31.31,0,21.09,0,1.3,0,239.0,0,54.52,0,1.1143173,0,0.66954976,0,,4.4,0,29.670067,-95.059875,82.3
2022-08-10 17:30:16,2022-08-10,2022-08-10 17:30:16,1008.29,0,31.27,0,21.11,0,1.3,0,239.0,0,54.74,0,1.1143173,0,0.66954976,0,,4.4,0,29.670073,-95.05986,86.6
2022-08-10 17:30:17,2022-08-10,2022-08-10 17:30:17,1007.8,0,31.22,0,21.11,0,1.3,0,239.0,0,54.87,0,1.1143173,0,0.66954976,0,,4.4,0,29.670078,-95.059845,91.0
2022-08-10 17:30:18,2022-08-10,2022-08-10 17:30:18,1007.31,0,31.18,0,21.1,0,1.4,0,239.0,0,54.95,0,1.200034,0,0.7210536,0,,4.4,0,29.670084,-95.05983,95.4
2022-08-10 17:30:19,2022-08-10,2022-08-10 17:30:19,1006.81,0,31.14,0,21.09,0,1.4,0,239.0,0,55.05,0,1.200034,0,0.7210536,0,,4.4,0,29.67009,-95.059814,99.8
2022-08-10 17:30:20,2022-08-10,2022-08-10 17:30:20,1006.31,0,31.1,0,21.12,0,1.4,0,238.0,0,55.3,0,1.1872672,0,0.74188715,0,,4.4,0,29.670095,-95.0598,104.3
