time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-07-21 23:29:00,2022-07-21,2022-07-21 23:29:00,1011.1,0,32.0,0,23.84,0,4.6,0,182.0,0,62.0,0,0.16053717,0,4.5971975,0,,0.0,0,29.67,-95.06,7.4
2022-07-21 23:29:02,2022-07-21,2022-07-21 23:29:02,1010.54,0,31.72,0,23.33,0,3.8,0,178.0,0,61.07,0,-0.1326179,0,3.7976851,0,,2.1,0,29.670076,-95.06,12.4
2022-07-21 23:29:03,2022-07-21,2022-07-21 23:29:03,1010.03,0,31.64,0,23.26,0,4.1,0,178.0,0,61.07,0,-0.14308774,0,4.097502,0,,4.6,0,29.670113,-95.06,17.0
2022-07-21 23:29:04,2022-07-21,2022-07-21 23:29:04,1009.06,0,31.61,0,23.28,0,4.4,0,178.0,0,61.31,0,-0.15355758,0,4.39732,0,,8.6,0,29.67015,-95.06,25.6
2022-07-21 23:29:05,2022-07-21,2022-07-21 23:29:05,1008.16,0,31.56,0,23.29,0,4.7,0,178.0,0,61.51,0,-0.16402741,0,4.697137,0,,8.0,0,29.67019,-95.06,33.6
2022-07-21 23:29:06,2022-07-21,2022-07-21 23:29:06,1007.83,0,31.47,0,23.22,0,5.0,0,177.0,0,61.56,0,-0.26168025,0,4.993148,0,,3.0,0,29.670235,-95.06,36.6
2022-07-21 23:29:07,2022-07-21,2022-07-21 23:29:07,1007.24,0,31.42,0,23.2,0,5.3,0,177.0,0,61.65,0,-0.27738106,0,5.2927365,0,,5.3,0,29.67028,-95.06,41.9
2022-07-21 23:29:08,2022-07-21,2022-07-21 23:29:08,1006.67,0,31.34,0,23.13,0,5.6,0,177.0,0,61.67,0,-0.29308188,0,5.592325,0,,5.1,0,29.67033,-95.06,47.0
2022-07-21 23:29:09,2022-07-21,2022-07-21 23:29:09,1006.11,0,31.29,0,23.07,0,5.8,0,177.0,0,61.65,0,-0.30354908,0,5.7920513,0,,4.9,0,29.670382,-95.06,51.9
2022-07-21 23:29:10,2022-07-21,2022-07-21 23:29:10,1005.58,0,31.21,0,23.0,0,6.1,0,177.0,0,61.65,0,-0.3192499,0,6.09164,0,,4.8,0,29.670435,-95.06,56.7
2022-07-21 23:29:11,2022-07-21,2022-07-21 23:29:11,1005.06,0,31.13,0,22.94,0,6.3,0,176.0,0,61.69,0,-0.43946576,0,6.2846537,0,,4.7,0,29.67049,-95.060005,61.4
2022-07-21 23:29:12,2022-07-21,2022-07-21 23:29:12,1004.54,0,31.08,0,22.92,0,6.5,0,176.0,0,61.8,0,-0.45341703,0,6.484166,0,,4.6,0,29.670547,-95.06001,66.0
2022-07-21 23:29:13,2022-07-21,2022-07-21 23:29:13,1004.02,0,31.04,0,22.91,0,6.7,0,176.0,0,61.9,0,-0.46736833,0,6.683679,0,,4.6,0,29.670607,-95.06002,70.7
2022-07-21 23:29:14,2022-07-21,2022-07-21 23:29:14,1003.51,0,31.0,0,22.9,0,6.9,0,176.0,0,62.01,0,-0.48131964,0,6.883192,0,,4.6,0,29.670668,-95.06003,75.3
2022-07-21 23:29:15,2022-07-21,2022-07-21 23:29:15,1002.99,0,30.96,0,22.89,0,7.1,0,175.0,0,62.11,0,-0.6188067,0,7.0729823,0,,4.7,0,29.67073,-95.060036,79.9
2022-07-21 23:29:16,2022-07-21,2022-07-21 23:29:16,1002.46,0,30.93,0,22.89,0,7.2,0,175.0,0,62.19,0,-0.6275223,0,7.1726017,0,,4.7,0,29.670795,-95.06004,84.7
2022-07-21 23:29:17,2022-07-21,2022-07-21 23:29:17,1001.93,0,30.9,0,22.89,0,7.3,0,175.0,0,62.32,0,-0.6362379,0,7.2722216,0,,4.8,0,29.67086,-95.06005,89.5
2022-07-21 23:29:18,2022-07-21,2022-07-21 23:29:18,1001.39,0,30.9,0,22.93,0,7.4,0,175.0,0,62.49,0,-0.6449535,0,7.371841,0,,4.9,0,29.670927,-95.06006,94.3
