time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-09-18 23:30:00,2022-09-18,2022-09-18 23:30:00,1013.4,0,29.7,0,23.43,0,3.8,0,123.0,0,69.0,0,-3.186948,0,2.0696282,0,,0.0,0,29.67,-95.06,7.4
2022-09-18 23:30:01,2022-09-18,2022-09-18 23:30:01,1013.16,0,29.66,0,22.93,0,3.0,0,119.0,0,67.12,0,-2.6238592,0,1.4544287,0,,2.7,0,29.670015,-95.06003,9.5
2022-09-18 23:30:02,2022-09-18,2022-09-18 23:30:02,1012.57,0,29.62,0,22.84,0,2.8,0,117.0,0,66.86,0,-2.4948184,0,1.2711731,0,,5.3,0,29.670027,-95.06005,14.7
2022-09-18 23:30:03,2022-09-18,2022-09-18 23:30:03,1011.72,0,29.63,0,22.76,0,2.8,0,117.0,0,66.52,0,-2.4948184,0,1.2711731,0,,7.5,0,29.670038,-95.060074,22.3
2022-09-18 23:30:04,2022-09-18,2022-09-18 23:30:04,1011.17,0,29.61,0,22.63,0,3.0,0,118.0,0,66.09,0,-2.6488428,0,1.4084147,0,,4.9,0,29.67005,-95.0601,27.1
2022-09-18 23:30:05,2022-09-18,2022-09-18 23:30:05,1010.47,0,29.55,0,22.47,0,3.3,0,120.0,0,65.65,0,-2.8578837,0,1.6500001,0,,6.2,0,29.670063,-95.06013,33.3
2022-09-18 23:30:06,2022-09-18,2022-09-18 23:30:06,1009.96,0,29.49,0,22.32,0,3.5,0,121.0,0,65.3,0,-3.0000856,0,1.8026332,0,,4.5,0,29.670078,-95.06016,37.8
2022-09-18 23:30:07,2022-09-18,2022-09-18 23:30:07,1009.13,0,29.41,0,22.2,0,3.7,0,121.0,0,65.12,0,-3.171519,0,1.9056407,0,,7.4,0,29.670095,-95.06019,45.2
2022-09-18 23:30:08,2022-09-18,2022-09-18 23:30:08,1008.45,0,29.32,0,22.13,0,3.9,0,122.0,0,65.18,0,-3.3073874,0,2.0666854,0,,6.0,0,29.670113,-95.06022,51.2
2022-09-18 23:30:09,2022-09-18,2022-09-18 23:30:09,1007.78,0,29.26,0,22.13,0,4.1,0,123.0,0,65.42,0,-3.4385493,0,2.23302,0,,6.0,0,29.670132,-95.06026,57.2
2022-09-18 23:30:10,2022-09-18,2022-09-18 23:30:10,1007.12,0,29.19,0,22.11,0,4.3,0,124.0,0,65.61,0,-3.564862,0,2.4045293,0,,5.9,0,29.670153,-95.060295,63.0
2022-09-18 23:30:11,2022-09-18,2022-09-18 23:30:11,1006.47,0,29.12,0,22.09,0,4.5,0,125.0,0,65.79,0,-3.6861842,0,2.581094,0,,5.7,0,29.670176,-95.06033,68.7
2022-09-18 23:30:12,2022-09-18,2022-09-18 23:30:12,1005.85,0,29.04,0,22.03,0,4.7,0,125.0,0,65.8,0,-3.8500144,0,2.6958094,0,,5.5,0,29.670198,-95.06037,74.3
2022-09-18 23:30:13,2022-09-18,2022-09-18 23:30:13,1005.24,0,29.01,0,21.92,0,4.8,0,126.0,0,65.52,0,-3.883282,0,2.8213692,0,,5.4,0,29.670223,-95.06041,79.7
2022-09-18 23:30:14,2022-09-18,2022-09-18 23:30:14,1004.65,0,28.99,0,21.83,0,5.0,0,126.0,0,65.21,0,-4.045085,0,2.938926,0,,5.3,0,29.67025,-95.06045,85.0
