time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-09-20 17:30:00,2022-09-20,2022-09-20 17:30:00,1016.3,0,32.0,0,23.57,0,2.4,0,88.0,0,61.0,0,-2.398538,0,-0.08375879,0,,0.0,0,29.67,-95.06,7.4
2022-09-20 17:30:01,2022-09-20,2022-09-20 17:30:01,1015.51,0,31.72,0,23.03,0,1.2,0,105.0,0,60.01,0,-1.159111,0,0.31058285,0,,5.1,8,29.670002,-95.06001,14.4
2022-09-20 17:30:02,2022-09-20,2022-09-20 17:30:02,1014.63,0,31.44,0,22.72,0,1.1,0,109.0,0,59.81,0,-1.0400704,0,0.35812494,0,,7.8,0,29.670006,-95.06002,22.2
2022-09-20 17:30:03,2022-09-20,2022-09-20 17:30:03,1013.91,0,31.19,0,22.51,0,1.2,0,109.0,0,59.88,0,-1.1346223,0,0.39068174,0,,6.4,0,29.67001,-95.06003,28.6
2022-09-20 17:30:04,2022-09-20,2022-09-20 17:30:04,1013.41,0,31.0,0,22.05,0,1.3,0,107.0,0,58.9,0,-1.2431961,0,0.38008323,0,,4.4,0,29.670013,-95.06004,33.0
2022-09-20 17:30:05,2022-09-20,2022-09-20 17:30:05,1012.77,0,30.66,0,21.6,0,1.5,0,106.0,0,58.39,0,-1.4418925,0,0.41345605,0,,5.7,0,29.670017,-95.06006,38.7
2022-09-20 17:30:06,2022-09-20,2022-09-20 17:30:06,1012.03,0,30.79,0,21.9,0,1.6,0,104.0,0,59.04,0,-1.5524732,0,0.387075,0,,6.6,0,29.670021,-95.060074,45.3
2022-09-20 17:30:07,2022-09-20,2022-09-20 17:30:07,1011.35,0,30.68,0,21.67,0,1.7,0,103.0,0,58.58,0,-1.6564292,0,0.38241673,0,,6.0,0,29.670025,-95.06009,51.3
2022-09-20 17:30:08,2022-09-20,2022-09-20 17:30:08,1010.67,0,30.47,0,21.36,0,1.8,0,102.0,0,58.2,0,-1.7606657,0,0.3742409,0,,6.1,0,29.670029,-95.060104,57.4
2022-09-20 17:30:09,2022-09-20,2022-09-20 17:30:09,1009.99,0,30.39,0,21.41,0,1.9,0,101.0,0,58.63,0,-1.8650916,0,0.36253715,0,,6.0,0,29.670033,-95.06012,63.4
2022-09-20 17:30:10,2022-09-20,2022-09-20 17:30:10,1009.31,0,30.27,0,21.32,0,2.0,0,99.0,0,58.71,0,-1.9753767,0,0.3128689,0,,6.0,0,29.670036,-95.06014,69.4
2022-09-20 17:30:11,2022-09-20,2022-09-20 17:30:11,1008.63,0,30.19,0,21.24,0,2.1,0,98.0,0,58.67,0,-2.079563,0,0.29226342,0,,6.1,0,29.670038,-95.060165,75.5
2022-09-20 17:30:12,2022-09-20,2022-09-20 17:30:12,1007.94,0,30.13,0,21.19,0,2.2,0,97.0,0,58.72,0,-2.1836016,0,0.26811245,0,,6.1,0,29.67004,-95.06019,81.6
2022-09-20 17:30:13,2022-09-20,2022-09-20 17:30:13,1007.25,0,30.06,0,21.19,0,2.3,0,96.0,0,58.95,0,-2.2874002,0,0.24041557,0,,6.1,0,29.670042,-95.06021,87.7
2022-09-20 17:30:14,2022-09-20,2022-09-20 17:30:14,1006.57,0,30.0,0,21.25,0,2.3,0,95.0,0,59.37,0,-2.2912478,0,0.20045826,0,,6.1,0,29.670044,-95.060234,93.8
2022-09-20 17:30:15,2022-09-20,2022-09-20 17:30:15,1005.89,0,29.94,0,21.32,0,2.4,0,94.0,0,59.85,0,-2.3941538,0,0.16741556,0,,6.0,0,29.670046,-95.06026,99.9
2022-09-20 17:30:16,2022-09-20,2022-09-20 17:30:16,1005.22,0,29.87,0,21.39,0,2.5,0,93.0,0,60.32,0,-2.496574,0,0.13083985,0,,5.9,0,29.670048,-95.06028,105.8
2022-09-20 17:30:17,2022-09-20,2022-09-20 17:30:17,1004.57,0,29.81,0,21.41,0,2.5,0,92.0,0,60.64,0,-2.498477,0,0.08724865,0,,5.9,0,29.67005,-95.0603,111.6
