time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-15 17:29:00,2022-08-15,2022-08-15 17:29:00,1013.9,0,31.4,0,24.06,0,3.8,0,101.0,0,65.0,0,-3.7301831,0,0.7250743,0,,0.0,0,29.67,-95.06,7.4
2022-08-15 17:29:01,2022-08-15,2022-08-15 17:29:01,1013.42,0,31.07,0,23.88,0,2.8,0,109.0,0,65.55,0,-2.647452,0,0.9115907,0,,5.2,8,29.670008,-95.06003,11.6
2022-08-15 17:29:02,2022-08-15,2022-08-15 17:29:02,1013.08,0,30.78,0,23.59,0,2.5,0,114.0,0,65.48,0,-2.2838638,0,1.0168414,0,,3.0,0,29.670017,-95.06005,14.6
2022-08-15 17:29:03,2022-08-15,2022-08-15 17:29:03,1012.43,0,30.44,0,23.39,0,2.5,0,117.0,0,65.97,0,-2.2275164,0,1.134976,0,,5.8,0,29.670027,-95.060074,20.5
2022-08-15 17:29:04,2022-08-15,2022-08-15 17:29:04,1011.76,0,30.21,0,23.29,0,2.7,0,117.0,0,66.41,0,-2.4057178,0,1.225774,0,,5.9,0,29.670038,-95.0601,26.4
2022-08-15 17:29:05,2022-08-15,2022-08-15 17:29:05,1011.07,0,30.04,0,23.17,0,2.9,0,116.0,0,66.61,0,-2.6065028,0,1.2712764,0,,6.1,0,29.67005,-95.06012,32.5
2022-08-15 17:29:06,2022-08-15,2022-08-15 17:29:06,1010.51,0,29.82,0,22.92,0,3.2,0,116.0,0,66.42,0,-2.876141,0,1.4027876,0,,5.0,0,29.670061,-95.06015,37.5
2022-08-15 17:29:07,2022-08-15,2022-08-15 17:29:07,1010.18,0,29.64,0,22.7,0,3.4,0,116.0,0,66.24,0,-3.0558999,0,1.4904618,0,,3.0,0,29.670074,-95.06018,40.4
2022-08-15 17:29:08,2022-08-15,2022-08-15 17:29:08,1009.66,0,29.56,0,22.63,0,3.5,0,117.0,0,66.26,0,-3.1185231,0,1.5889664,0,,4.6,0,29.670088,-95.06021,45.0
2022-08-15 17:29:09,2022-08-15,2022-08-15 17:29:09,1009.15,0,29.55,0,22.66,0,3.7,0,117.0,0,66.42,0,-3.2967243,0,1.6797645,0,,4.5,0,29.670103,-95.06024,49.5
2022-08-15 17:29:10,2022-08-15,2022-08-15 17:29:10,1008.65,0,29.58,0,22.73,0,3.8,0,117.0,0,66.6,0,-3.385825,0,1.7251635,0,,4.5,0,29.670118,-95.06028,54.0
2022-08-15 17:29:11,2022-08-15,2022-08-15 17:29:11,1008.14,0,29.58,0,22.65,0,4.0,0,117.0,0,66.29,0,-3.5640264,0,1.8159616,0,,4.5,0,29.670134,-95.06032,58.5
2022-08-15 17:29:12,2022-08-15,2022-08-15 17:29:12,1007.64,0,29.5,0,22.38,0,4.1,0,118.0,0,65.47,0,-3.620085,0,1.9248334,0,,4.5,0,29.67015,-95.060356,62.9
2022-08-15 17:29:13,2022-08-15,2022-08-15 17:29:13,1007.14,0,29.41,0,22.15,0,4.2,0,118.0,0,64.95,0,-3.7083797,0,1.9717805,0,,4.4,0,29.670168,-95.060394,67.3
2022-08-15 17:29:14,2022-08-15,2022-08-15 17:29:14,1006.65,0,29.32,0,22.18,0,4.3,0,118.0,0,65.38,0,-3.7966747,0,2.0187278,0,,4.4,0,29.670185,-95.06043,71.7
2022-08-15 17:29:15,2022-08-15,2022-08-15 17:29:15,1006.17,0,29.26,0,22.26,0,4.3,0,118.0,0,65.9,0,-3.7966747,0,2.0187278,0,,4.3,0,29.670204,-95.06047,76.0
2022-08-15 17:29:16,2022-08-15,2022-08-15 17:29:16,1005.7,0,29.21,0,22.27,0,4.4,0,119.0,0,66.15,0,-3.848327,0,2.133162,0,,4.2,0,29.670223,-95.06051,80.2
2022-08-15 17:29:17,2022-08-15,2022-08-15 17:29:17,1005.26,0,29.16,0,22.25,0,4.4,0,119.0,0,66.28,0,-3.848327,0,2.133162,0,,4.0,0,29.670242,-95.06055,84.1
2022-08-15 17:29:18,2022-08-15,2022-08-15 17:29:18,1004.84,0,29.12,0,22.14,0,4.5,0,119.0,0,65.97,0,-3.9357889,0,2.181643,0,,3.7,0,29.670261,-95.060585,87.9
2022-08-15 17:29:19,2022-08-15,2022-08-15 17:29:19,1004.45,0,29.11,0,22.0,0,4.5,0,119.0,0,65.43,0,-3.9357889,0,2.181643,0,,3.5,0,29.67028,-95.06062,91.3
2022-08-15 17:29:20,2022-08-15,2022-08-15 17:29:20,1004.09,0,29.11,0,21.85,0,4.5,0,119.0,0,64.86,0,-3.9357889,0,2.181643,0,,3.2,0,29.6703,-95.06066,94.5
2022-08-15 17:29:21,2022-08-15,2022-08-15 17:29:21,1003.75,0,29.1,0,21.73,0,4.5,0,119.0,0,64.41,0,-3.9357889,0,2.181643,0,,3.0,0,29.670319,-95.0607,97.5
2022-08-15 17:29:22,2022-08-15,2022-08-15 17:29:22,1003.43,0,29.08,0,21.77,0,4.4,0,119.0,0,64.63,0,-3.848327,0,2.133162,0,,2.8,0,29.670338,-95.06074,100.3
2022-08-15 17:29:23,2022-08-15,2022-08-15 17:29:23,1003.12,0,29.05,0,21.81,0,4.4,0,119.0,0,64.91,0,-3.848327,0,2.133162,0,,2.8,0,29.670357,-95.060776,103.1
2022-08-15 17:29:24,2022-08-15,2022-08-15 17:29:24,1002.8,0,29.03,0,21.84,0,4.4,0,119.0,0,65.12,0,-3.848327,0,2.133162,0,,2.8,0,29.670376,-95.060814,105.9
2022-08-15 17:29:25,2022-08-15,2022-08-15 17:29:25,1002.48,0,29.03,0,21.88,0,4.3,0,119.0,0,65.28,0,-3.760865,0,2.0846813,0,,2.9,0,29.670395,-95.06085,108.9
2022-08-15 17:29:26,2022-08-15,2022-08-15 17:29:26,1002.13,0,29.03,0,21.96,0,4.3,0,119.0,0,65.59,0,-3.760865,0,2.0846813,0,,3.1,0,29.670414,-95.06089,112.0
2022-08-15 17:29:27,2022-08-15,2022-08-15 17:29:27,1001.76,0,29.0,0,22.04,0,4.2,0,119.0,0,66.06,0,-3.6734028,0,2.0362,0,,3.3,0,29.670433,-95.06093,115.3
2022-08-15 17:29:28,2022-08-15,2022-08-15 17:29:28,1001.37,0,28.92,0,22.12,0,4.2,0,119.0,0,66.64,0,-3.6734028,0,2.0362,0,,3.5,0,29.670452,-95.06097,118.7
2022-08-15 17:29:29,2022-08-15,2022-08-15 17:29:29,1000.97,0,28.84,0,22.18,0,4.1,0,119.0,0,67.2,0,-3.5859408,0,1.987719,0,,3.6,0,29.67047,-95.061005,122.3
2022-08-15 17:29:30,2022-08-15,2022-08-15 17:29:30,1000.56,0,28.78,0,22.16,0,4.0,0,118.0,0,67.4,0,-3.5317903,0,1.8778863,0,,3.6,0,29.670486,-95.06104,125.9
2022-08-15 17:29:31,2022-08-15,2022-08-15 17:29:31,1000.16,0,28.74,0,22.09,0,4.0,0,118.0,0,67.23,0,-3.5317903,0,1.8778863,0,,3.6,0,29.670504,-95.06108,129.5
2022-08-15 17:29:32,2022-08-15,2022-08-15 17:29:32,999.77,0,28.72,0,22.05,0,3.9,0,118.0,0,67.16,0,-3.4434958,0,1.8309392,0,,3.5,0,29.67052,-95.06112,133.0
2022-08-15 17:29:33,2022-08-15,2022-08-15 17:29:33,999.38,0,28.69,0,22.05,0,3.9,0,117.0,0,67.29,0,-3.4749258,0,1.7705625,0,,3.5,0,29.670536,-95.06116,136.5
2022-08-15 17:29:34,2022-08-15,2022-08-15 17:29:34,998.99,0,28.65,0,22.09,0,3.9,0,117.0,0,67.58,0,-3.4749258,0,1.7705625,0,,3.4,0,29.670551,-95.061195,140.0
2022-08-15 17:29:35,2022-08-15,2022-08-15 17:29:35,998.61,0,28.62,0,22.11,0,3.8,0,117.0,0,67.79,0,-3.385825,0,1.7251635,0,,3.4,0,29.670567,-95.06123,143.4
2022-08-15 17:29:36,2022-08-15,2022-08-15 17:29:36,998.23,0,28.59,0,22.08,0,3.8,0,116.0,0,67.77,0,-3.4154174,0,1.6658102,0,,3.4,0,29.670582,-95.06127,146.8
2022-08-15 17:29:37,2022-08-15,2022-08-15 17:29:37,997.85,0,28.57,0,22.06,0,3.8,0,116.0,0,67.78,0,-3.4154174,0,1.6658102,0,,3.4,0,29.670597,-95.06131,150.1
