time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-09-13 23:30:00,2022-09-13,2022-09-13 23:30:00,1011.9,0,28.7,0,19.38,0,2.7,0,111.0,0,57.0,0,-2.5206673,0,0.9675935,0,,0.0,0,29.67,-95.06,7.4
2022-09-13 23:30:01,2022-09-13,2022-09-13 23:30:01,1011.15,0,28.72,0,18.89,0,2.4,0,99.0,0,55.24,0,-2.3704522,0,0.3754427,0,,9.3,8,29.670006,-95.06002,14.0
2022-09-13 23:30:02,2022-09-13,2022-09-13 23:30:02,1010.38,0,28.67,0,18.86,0,2.4,0,94.0,0,55.26,0,-2.3941538,0,0.16741556,0,,6.8,0,29.670008,-95.06004,20.8
2022-09-13 23:30:03,2022-09-13,2022-09-13 23:30:03,1009.67,0,28.64,0,18.81,0,2.5,0,94.0,0,55.22,0,-2.49391,0,0.1743912,0,,6.2,0,29.67001,-95.06007,27.0
2022-09-13 23:30:04,2022-09-13,2022-09-13 23:30:04,1009.02,0,28.62,0,18.73,0,2.6,0,95.0,0,54.99,0,-2.590106,0,0.226605,0,,5.7,0,29.670012,-95.06009,32.7
2022-09-13 23:30:05,2022-09-13,2022-09-13 23:30:05,1008.11,0,28.59,0,18.63,0,2.8,0,97.0,0,54.75,0,-2.7791293,0,0.341234,0,,8.1,0,29.670013,-95.06012,40.8
2022-09-13 23:30:06,2022-09-13,2022-09-13 23:30:06,1007.25,0,28.5,0,18.53,0,3.0,0,98.0,0,54.68,0,-2.9708042,0,0.4175192,0,,7.6,0,29.670017,-95.06015,48.4
2022-09-13 23:30:07,2022-09-13,2022-09-13 23:30:07,1006.82,0,28.4,0,18.45,0,3.1,0,100.0,0,54.73,0,-3.052904,0,0.53830934,0,,3.8,0,29.670021,-95.06018,52.2
2022-09-13 23:30:08,2022-09-13,2022-09-13 23:30:08,1006.16,0,28.33,0,18.41,0,3.2,0,100.0,0,54.8,0,-3.1513848,0,0.5556742,0,,5.9,0,29.670027,-95.06021,58.1
2022-09-13 23:30:09,2022-09-13,2022-09-13 23:30:09,1005.5,0,28.31,0,18.39,0,3.3,0,101.0,0,54.81,0,-3.2393696,0,0.6296698,0,,5.8,0,29.670033,-95.06024,63.8
2022-09-13 23:30:10,2022-09-13,2022-09-13 23:30:10,1004.86,0,28.24,0,18.38,0,3.4,0,102.0,0,55.01,0,-3.325702,0,0.7068995,0,,5.7,0,29.670038,-95.06027,69.5
2022-09-13 23:30:11,2022-09-13,2022-09-13 23:30:11,1004.21,0,28.15,0,18.38,0,3.5,0,102.0,0,55.29,0,-3.4235168,0,0.7276907,0,,5.8,0,29.670044,-95.06031,75.3
2022-09-13 23:30:12,2022-09-13,2022-09-13 23:30:12,1003.54,0,28.06,0,18.32,0,3.6,0,103.0,0,55.34,0,-3.5077322,0,0.8098236,0,,5.9,0,29.670052,-95.06035,81.2
2022-09-13 23:30:13,2022-09-13,2022-09-13 23:30:13,1002.84,0,27.99,0,18.26,0,3.6,0,103.0,0,55.41,0,-3.5077322,0,0.8098236,0,,6.1,0,29.67006,-95.06039,87.4
2022-09-13 23:30:14,2022-09-13,2022-09-13 23:30:14,1002.12,0,27.91,0,18.23,0,3.7,0,103.0,0,55.54,0,-3.6051693,0,0.8323187,0,,6.4,0,29.670067,-95.060425,93.8
2022-09-13 23:30:15,2022-09-13,2022-09-13 23:30:15,1001.37,0,27.83,0,18.16,0,3.7,0,103.0,0,55.57,0,-3.6051693,0,0.8323187,0,,6.7,0,29.670074,-95.06046,100.5
2022-09-13 23:30:16,2022-09-13,2022-09-13 23:30:16,1000.6,0,27.77,0,18.12,0,3.7,0,103.0,0,55.6,0,-3.6051693,0,0.8323187,0,,6.8,0,29.670082,-95.0605,107.3
2022-09-13 23:30:17,2022-09-13,2022-09-13 23:30:17,999.83,0,27.69,0,18.15,0,3.7,0,102.0,0,55.99,0,-3.619146,0,0.76927304,0,,6.8,0,29.67009,-95.06054,114.1
2022-09-13 23:30:18,2022-09-13,2022-09-13 23:30:18,999.07,0,27.62,0,18.12,0,3.7,0,102.0,0,56.09,0,-3.619146,0,0.76927304,0,,6.7,0,29.670097,-95.06058,120.8
2022-09-13 23:30:19,2022-09-13,2022-09-13 23:30:19,998.33,0,27.57,0,17.93,0,3.6,0,101.0,0,55.6,0,-3.5338578,0,0.6869125,0,,6.6,0,29.670103,-95.060616,127.4
2022-09-13 23:30:20,2022-09-13,2022-09-13 23:30:20,997.61,0,27.54,0,17.77,0,3.6,0,101.0,0,55.13,0,-3.5338578,0,0.6869125,0,,6.5,0,29.670109,-95.06065,133.9
2022-09-13 23:30:21,2022-09-13,2022-09-13 23:30:21,996.89,0,27.52,0,17.81,0,3.5,0,100.0,0,55.33,0,-3.4468272,0,0.60776865,0,,6.3,0,29.670115,-95.06069,140.2
2022-09-13 23:30:22,2022-09-13,2022-09-13 23:30:22,996.19,0,27.48,0,17.86,0,3.5,0,99.0,0,55.67,0,-3.4569092,0,0.5475206,0,,6.3,0,29.67012,-95.06073,146.5
2022-09-13 23:30:23,2022-09-13,2022-09-13 23:30:23,995.48,0,27.41,0,17.81,0,3.4,0,98.0,0,55.73,0,-3.3669116,0,0.47318846,0,,6.3,0,29.670124,-95.06077,152.8
2022-09-13 23:30:24,2022-09-13,2022-09-13 23:30:24,994.78,0,27.36,0,17.71,0,3.4,0,96.0,0,55.53,0,-3.3813746,0,0.35539696,0,,6.2,0,29.670128,-95.06081,159.0
2022-09-13 23:30:25,2022-09-13,2022-09-13 23:30:25,994.09,0,27.35,0,17.66,0,3.3,0,95.0,0,55.38,0,-3.2874424,0,0.28761405,0,,6.2,0,29.670132,-95.060844,165.2
2022-09-13 23:30:26,2022-09-13,2022-09-13 23:30:26,993.39,0,27.29,0,17.67,0,3.3,0,93.0,0,55.59,0,-3.2954774,0,0.1727086,0,,6.2,0,29.670134,-95.060875,171.4
2022-09-13 23:30:27,2022-09-13,2022-09-13 23:30:27,992.71,0,27.21,0,17.7,0,3.2,0,92.0,0,55.98,0,-3.1980507,0,0.11167828,0,,6.1,0,29.670135,-95.060905,177.5
2022-09-13 23:30:28,2022-09-13,2022-09-13 23:30:28,992.03,0,27.14,0,17.79,0,3.2,0,90.0,0,56.54,0,-3.2,0,1.3987645e-07,0,,6.1,0,29.670135,-95.060936,183.6
2022-09-13 23:30:29,2022-09-13,2022-09-13 23:30:29,991.35,0,27.07,0,17.94,0,3.2,0,89.0,0,57.31,0,-3.1995127,0,-0.055847626,0,,6.0,0,29.670135,-95.06097,189.6
2022-09-13 23:30:30,2022-09-13,2022-09-13 23:30:30,990.69,0,26.98,0,18.02,0,3.1,0,87.0,0,57.88,0,-3.0957515,0,-0.16224152,0,,5.9,0,29.670134,-95.061,195.5
2022-09-13 23:30:31,2022-09-13,2022-09-13 23:30:31,990.04,0,26.89,0,18.03,0,3.1,0,85.0,0,58.2,0,-3.0882034,0,-0.27018297,0,,5.8,0,29.670132,-95.06103,201.3
2022-09-13 23:30:32,2022-09-13,2022-09-13 23:30:32,989.4,0,26.83,0,17.94,0,3.1,0,84.0,0,58.12,0,-3.0830178,0,-0.3240381,0,,5.7,0,29.67013,-95.06106,207.1
2022-09-13 23:30:33,2022-09-13,2022-09-13 23:30:33,988.77,0,26.81,0,17.72,0,3.1,0,83.0,0,57.35,0,-3.076893,0,-0.3777949,0,,5.6,0,29.670126,-95.06109,212.7
2022-09-13 23:30:34,2022-09-13,2022-09-13 23:30:34,988.15,0,26.81,0,17.32,0,3.2,0,82.0,0,55.94,0,-3.1688578,0,-0.44535393,0,,5.5,0,29.670122,-95.06112,218.2
2022-09-13 23:30:35,2022-09-13,2022-09-13 23:30:35,987.55,0,26.95,0,16.88,0,3.2,0,81.0,0,53.96,0,-3.1606028,0,-0.5005904,0,,5.4,0,29.670118,-95.06115,223.6
2022-09-13 23:30:36,2022-09-13,2022-09-13 23:30:36,986.95,0,27.06,0,16.75,0,3.2,0,80.0,0,53.15,0,-3.1513848,0,-0.5556743,0,,5.4,0,29.670115,-95.06118,229.0
2022-09-13 23:30:37,2022-09-13,2022-09-13 23:30:37,986.36,0,27.02,0,17.03,0,3.3,0,79.0,0,54.24,0,-3.2393696,0,-0.62966985,0,,5.3,0,29.670109,-95.06121,234.3
2022-09-13 23:30:38,2022-09-13,2022-09-13 23:30:38,985.76,0,26.94,0,17.32,0,3.3,0,78.0,0,55.51,0,-3.2278872,0,-0.68610847,0,,5.3,0,29.670103,-95.06124,239.7
