time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-07-16 17:30:00,2022-07-16,2022-07-16 17:30:00,1016.4,0,32.6,0,21.19,0,0.7,0,244.0,0,51.0,0,0.6291559,0,0.30685967,0,,0.0,0,29.67,-95.06,7.4
2022-07-16 17:30:01,2022-07-16,2022-07-16 17:30:01,1015.6,0,32.48,0,21.15,0,1.0,0,277.0,0,51.23,0,0.9925462,0,-0.12186914,0,,9.3,8,29.67,-95.05999,14.5
2022-07-16 17:30:02,2022-07-16,2022-07-16 17:30:02,1014.98,0,32.25,0,21.39,0,1.1,0,286.0,0,52.66,0,1.057388,0,-0.30320096,0,,5.5,0,29.669998,-95.05998,20.0
2022-07-16 17:30:03,2022-07-16,2022-07-16 17:30:03,1014.4,0,31.98,0,21.21,0,1.2,0,288.0,0,52.88,0,1.1412678,0,-0.37082058,0,,5.2,0,29.669994,-95.059975,25.2
2022-07-16 17:30:04,2022-07-16,2022-07-16 17:30:04,1013.58,0,31.69,0,20.81,0,1.2,0,287.0,0,52.46,0,1.1475658,0,-0.35084578,0,,7.3,0,29.66999,-95.05996,32.5
2022-07-16 17:30:05,2022-07-16,2022-07-16 17:30:05,1013.0,0,31.58,0,20.7,0,1.2,0,286.0,0,52.41,0,1.1535141,0,-0.33076468,0,,5.1,0,29.669987,-95.059944,37.6
2022-07-16 17:30:06,2022-07-16,2022-07-16 17:30:06,1012.54,0,31.7,0,20.8,0,1.2,0,284.0,0,52.4,0,1.1643549,0,-0.29030636,0,,4.1,0,29.669985,-95.05993,41.7
2022-07-16 17:30:07,2022-07-16,2022-07-16 17:30:07,1011.74,0,31.71,0,20.64,0,1.3,0,282.0,0,51.84,0,1.2715919,0,-0.27028492,0,,7.1,0,29.669983,-95.05991,48.8
2022-07-16 17:30:08,2022-07-16,2022-07-16 17:30:08,1011.06,0,31.43,0,20.32,0,1.3,0,280.0,0,51.66,0,1.2802501,0,-0.2257426,0,,6.0,0,29.669981,-95.0599,54.9
2022-07-16 17:30:09,2022-07-16,2022-07-16 17:30:09,1010.37,0,31.27,0,20.32,0,1.3,0,278.0,0,52.12,0,1.2873484,0,-0.18092525,0,,6.2,0,29.66998,-95.05988,61.0
2022-07-16 17:30:10,2022-07-16,2022-07-16 17:30:10,1009.66,0,31.36,0,20.58,0,1.3,0,276.0,0,52.67,0,1.2928784,0,-0.13588686,0,,6.3,0,29.669977,-95.05987,67.3
2022-07-16 17:30:11,2022-07-16,2022-07-16 17:30:11,1008.94,0,31.36,0,20.59,0,1.4,0,273.0,0,52.73,0,1.3980813,0,-0.073270604,0,,6.4,0,29.669977,-95.05985,73.7
2022-07-16 17:30:12,2022-07-16,2022-07-16 17:30:12,1008.22,0,31.25,0,20.45,0,1.4,0,271.0,0,52.58,0,1.3997867,0,-0.024433248,0,,6.4,0,29.669977,-95.05984,80.2
2022-07-16 17:30:13,2022-07-16,2022-07-16 17:30:13,1007.5,0,31.08,0,20.31,0,1.4,0,268.0,0,52.64,0,1.3991472,0,0.048859667,0,,6.5,0,29.669977,-95.05982,86.6
2022-07-16 17:30:14,2022-07-16,2022-07-16 17:30:14,1006.77,0,30.95,0,20.27,0,1.5,0,265.0,0,52.91,0,1.494292,0,0.13073356,0,,6.5,0,29.669977,-95.05981,93.1
2022-07-16 17:30:15,2022-07-16,2022-07-16 17:30:15,1006.05,0,30.91,0,20.28,0,1.5,0,263.0,0,53.09,0,1.4888191,0,0.18280439,0,,6.4,0,29.66998,-95.05979,99.5
2022-07-16 17:30:16,2022-07-16,2022-07-16 17:30:16,1005.33,0,30.93,0,20.33,0,1.6,0,260.0,0,53.18,0,1.5756924,0,0.277837,0,,6.4,0,29.669981,-95.05978,105.9
2022-07-16 17:30:17,2022-07-16,2022-07-16 17:30:17,1004.61,0,30.91,0,20.33,0,1.7,0,257.0,0,53.23,0,1.656429,0,0.38241702,0,,6.5,0,29.669985,-95.05976,112.4
2022-07-16 17:30:18,2022-07-16,2022-07-16 17:30:18,1003.89,0,30.86,0,20.3,0,1.8,0,255.0,0,53.28,0,1.7386664,0,0.46587417,0,,6.4,0,29.669989,-95.059746,118.8
2022-07-16 17:30:19,2022-07-16,2022-07-16 17:30:19,1003.17,0,30.81,0,20.29,0,1.8,0,253.0,0,53.41,0,1.7213484,0,0.52626944,0,,6.4,0,29.669992,-95.05973,125.2
2022-07-16 17:30:20,2022-07-16,2022-07-16 17:30:20,1002.47,0,30.75,0,20.29,0,1.9,0,250.0,0,53.58,0,1.785416,0,0.6498381,0,,6.3,0,29.669998,-95.059715,131.5
2022-07-16 17:30:21,2022-07-16,2022-07-16 17:30:21,1001.79,0,30.67,0,20.26,0,2.0,0,249.0,0,53.75,0,1.867161,0,0.71673554,0,,6.1,0,29.670004,-95.0597,137.6
2022-07-16 17:30:22,2022-07-16,2022-07-16 17:30:22,1001.14,0,30.6,0,20.25,0,2.1,0,247.0,0,53.92,0,1.93306,0,0.82053554,0,,5.9,0,29.670012,-95.05968,143.5
2022-07-16 17:30:23,2022-07-16,2022-07-16 17:30:23,1000.51,0,30.45,0,20.16,0,2.2,0,245.0,0,54.08,0,1.9938773,0,0.92976,0,,5.6,0,29.67002,-95.059654,149.1
2022-07-16 17:30:24,2022-07-16,2022-07-16 17:30:24,999.92,0,30.31,0,20.1,0,2.3,0,244.0,0,54.31,0,2.0672264,0,1.0082532,0,,5.3,0,29.670029,-95.05963,154.4
2022-07-16 17:30:25,2022-07-16,2022-07-16 17:30:25,999.35,0,30.24,0,20.1,0,2.4,0,243.0,0,54.53,0,2.1384156,0,1.0895777,0,,5.1,0,29.670038,-95.05961,159.5
2022-07-16 17:30:26,2022-07-16,2022-07-16 17:30:26,998.81,0,30.2,0,20.08,0,2.5,0,242.0,0,54.6,0,2.2073689,0,1.1736791,0,,4.9,0,29.670048,-95.059586,164.4
2022-07-16 17:30:27,2022-07-16,2022-07-16 17:30:27,998.28,0,30.17,0,20.06,0,2.6,0,241.0,0,54.63,0,2.2740111,0,1.260505,0,,4.7,0,29.67006,-95.05956,169.1
2022-07-16 17:30:28,2022-07-16,2022-07-16 17:30:28,997.77,0,30.14,0,20.05,0,2.7,0,240.0,0,54.67,0,2.3382688,0,1.3499998,0,,4.6,0,29.67007,-95.05954,173.6
2022-07-16 17:30:29,2022-07-16,2022-07-16 17:30:29,997.27,0,30.1,0,20.03,0,2.8,0,240.0,0,54.73,0,2.4248712,0,1.3999997,0,,4.5,0,29.670082,-95.05952,178.2
2022-07-16 17:30:30,2022-07-16,2022-07-16 17:30:30,996.77,0,30.04,0,20.0,0,2.9,0,239.0,0,54.8,0,2.4857848,0,1.4936111,0,,4.5,0,29.670095,-95.059494,182.6
2022-07-16 17:30:31,2022-07-16,2022-07-16 17:30:31,996.27,0,29.99,0,19.95,0,3.0,0,239.0,0,54.81,0,2.5715015,0,1.5451149,0,,4.5,0,29.670109,-95.05947,187.1
2022-07-16 17:30:32,2022-07-16,2022-07-16 17:30:32,995.77,0,29.94,0,19.96,0,3.1,0,238.0,0,54.99,0,2.6289487,0,1.6427501,0,,4.5,0,29.670124,-95.05944,191.7
2022-07-16 17:30:33,2022-07-16,2022-07-16 17:30:33,995.25,0,29.89,0,19.99,0,3.2,0,238.0,0,55.25,0,2.7137537,0,1.6957421,0,,4.6,0,29.67014,-95.05941,196.3
2022-07-16 17:30:34,2022-07-16,2022-07-16 17:30:34,994.73,0,29.85,0,19.98,0,3.2,0,238.0,0,55.34,0,2.7137537,0,1.6957421,0,,4.7,0,29.670155,-95.05938,201.0
2022-07-16 17:30:35,2022-07-16,2022-07-16 17:30:35,994.18,0,29.83,0,19.97,0,3.3,0,238.0,0,55.38,0,2.7985585,0,1.748734,0,,4.9,0,29.67017,-95.05935,205.9
2022-07-16 17:30:36,2022-07-16,2022-07-16 17:30:36,993.63,0,29.83,0,20.0,0,3.4,0,238.0,0,55.49,0,2.8833632,0,1.801726,0,,5.0,0,29.670185,-95.05932,210.9
2022-07-16 17:30:37,2022-07-16,2022-07-16 17:30:37,993.07,0,29.82,0,19.99,0,3.4,0,238.0,0,55.49,0,2.8833632,0,1.801726,0,,5.1,0,29.6702,-95.05929,216.0
2022-07-16 17:30:38,2022-07-16,2022-07-16 17:30:38,992.5,0,29.78,0,19.97,0,3.4,0,238.0,0,55.54,0,2.8833632,0,1.801726,0,,5.1,0,29.670216,-95.05926,221.1
2022-07-16 17:30:39,2022-07-16,2022-07-16 17:30:39,991.94,0,29.72,0,19.99,0,3.5,0,238.0,0,55.82,0,2.968168,0,1.8547179,0,,5.1,0,29.670233,-95.05923,226.1
2022-07-16 17:30:40,2022-07-16,2022-07-16 17:30:40,991.38,0,29.65,0,20.05,0,3.5,0,238.0,0,56.22,0,2.968168,0,1.8547179,0,,5.0,0,29.67025,-95.0592,231.2
2022-07-16 17:30:41,2022-07-16,2022-07-16 17:30:41,990.82,0,29.59,0,20.08,0,3.6,0,238.0,0,56.52,0,3.0529728,0,1.9077098,0,,5.0,0,29.670267,-95.059166,236.2
2022-07-16 17:30:42,2022-07-16,2022-07-16 17:30:42,990.26,0,29.53,0,20.1,0,3.6,0,239.0,0,56.8,0,3.0858016,0,1.8541378,0,,5.1,0,29.670284,-95.059135,241.3
2022-07-16 17:30:43,2022-07-16,2022-07-16 17:30:43,989.68,0,29.48,0,20.12,0,3.6,0,239.0,0,57.04,0,3.0858016,0,1.8541378,0,,5.2,0,29.670301,-95.059105,246.5
2022-07-16 17:30:44,2022-07-16,2022-07-16 17:30:44,989.09,0,29.44,0,20.1,0,3.6,0,239.0,0,57.12,0,3.0858016,0,1.8541378,0,,5.4,0,29.670319,-95.059074,251.9
2022-07-16 17:30:45,2022-07-16,2022-07-16 17:30:45,988.48,0,29.38,0,20.06,0,3.6,0,240.0,0,57.17,0,3.1176915,0,1.7999996,0,,5.5,0,29.670336,-95.059044,257.4
2022-07-16 17:30:46,2022-07-16,2022-07-16 17:30:46,987.85,0,29.31,0,20.03,0,3.6,0,240.0,0,57.29,0,3.1176915,0,1.7999996,0,,5.6,0,29.670351,-95.05901,263.0
2022-07-16 17:30:47,2022-07-16,2022-07-16 17:30:47,987.23,0,29.25,0,20.0,0,3.6,0,241.0,0,57.37,0,3.1486309,0,1.7453145,0,,5.6,0,29.670366,-95.05898,268.7
2022-07-16 17:30:48,2022-07-16,2022-07-16 17:30:48,986.61,0,29.21,0,19.99,0,3.6,0,241.0,0,57.47,0,3.1486309,0,1.7453145,0,,5.6,0,29.670382,-95.05895,274.3
