time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-09-30 11:30:00,2022-09-30,2022-09-30 11:30:00,1017.3,0,16.4,0,7.89,0,2.8,0,46.0,0,57.0,0,-2.0141513,0,-1.9450434,0,,0.0,0,29.67,-95.06,7.4
2022-09-30 11:30:01,2022-09-30,2022-09-30 11:30:01,1016.5,0,17.24,0,7.52,0,3.2,0,42.0,0,52.69,0,-2.141218,0,-2.3780634,0,,5.8,8,29.669981,-95.06002,14.1
2022-09-30 11:30:02,2022-09-30,2022-09-30 11:30:02,1015.9,0,17.65,0,7.44,0,3.4,0,42.0,0,51.07,0,-2.2750442,0,-2.5266924,0,,5.1,0,29.669958,-95.06004,19.2
2022-09-30 11:30:03,2022-09-30,2022-09-30 11:30:03,1015.27,0,17.89,0,7.28,0,3.7,0,42.0,0,49.75,0,-2.4757833,0,-2.749636,0,,5.3,0,29.669935,-95.06007,24.5
2022-09-30 11:30:04,2022-09-30,2022-09-30 11:30:04,1014.42,0,18.03,0,7.12,0,3.9,0,42.0,0,48.75,0,-2.6096096,0,-2.898265,0,,7.2,0,29.66991,-95.06009,31.6
2022-09-30 11:30:05,2022-09-30,2022-09-30 11:30:05,1013.79,0,18.1,0,6.96,0,4.2,0,43.0,0,48.02,0,-2.864393,0,-3.0716856,0,,5.3,0,29.669884,-95.06012,36.9
2022-09-30 11:30:06,2022-09-30,2022-09-30 11:30:06,1013.03,0,18.14,0,6.86,0,4.4,0,43.0,0,47.57,0,-3.0007927,0,-3.2179563,0,,6.4,0,29.669855,-95.06015,43.3
2022-09-30 11:30:07,2022-09-30,2022-09-30 11:30:07,1012.32,0,18.13,0,6.77,0,4.6,0,44.0,0,47.29,0,-3.1954284,0,-3.308963,0,,6.0,0,29.669827,-95.06018,49.3
2022-09-30 11:30:08,2022-09-30,2022-09-30 11:30:08,1011.61,0,18.13,0,6.73,0,4.9,0,44.0,0,47.15,0,-3.403826,0,-3.524765,0,,6.1,0,29.669796,-95.06021,55.4
2022-09-30 11:30:09,2022-09-30,2022-09-30 11:30:09,1010.88,0,18.1,0,6.76,0,5.1,0,45.0,0,47.35,0,-3.6062446,0,-3.6062443,0,,6.1,0,29.669764,-95.06025,61.5
2022-09-30 11:30:10,2022-09-30,2022-09-30 11:30:10,1010.15,0,18.02,0,6.75,0,5.3,0,45.0,0,47.58,0,-3.7476661,0,-3.747666,0,,6.2,0,29.669731,-95.06029,67.7
2022-09-30 11:30:11,2022-09-30,2022-09-30 11:30:11,1009.42,0,18.0,0,6.69,0,5.5,0,45.0,0,47.45,0,-3.8890874,0,-3.8890872,0,,6.2,0,29.669697,-95.060326,73.8
2022-09-30 11:30:12,2022-09-30,2022-09-30 11:30:12,1008.7,0,17.97,0,6.64,0,5.7,0,46.0,0,47.36,0,-4.100237,0,-3.9595528,0,,6.1,0,29.66966,-95.06036,80.0
2022-09-30 11:30:13,2022-09-30,2022-09-30 11:30:13,1007.98,0,17.91,0,6.65,0,5.9,0,46.0,0,47.57,0,-4.244105,0,-4.0984845,0,,6.1,0,29.669624,-95.06041,86.1
2022-09-30 11:30:14,2022-09-30,2022-09-30 11:30:14,1007.27,0,17.85,0,6.72,0,6.1,0,47.0,0,47.99,0,-4.4612575,0,-4.16019,0,,6.0,0,29.669588,-95.060455,92.1
