time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-07-04 17:30:00,2022-07-04,2022-07-04 17:30:00,1017.4,0,32.6,0,26.2,0,5.3,0,105.0,0,69.0,0,-5.119407,0,1.3717409,0,,0.0,0,29.67,-95.06,7.4
2022-07-04 17:30:01,2022-07-04,2022-07-04 17:30:01,1016.67,0,31.85,0,25.01,0,3.7,0,110.0,0,67.12,0,-3.4768627,0,1.2654744,0,,7.1,8,29.670012,-95.06004,13.9
2022-07-04 17:30:02,2022-07-04,2022-07-04 17:30:02,1015.86,0,31.38,0,24.88,0,3.2,0,114.0,0,68.35,0,-2.9233456,0,1.3015571,0,,7.2,0,29.670023,-95.060074,21.1
2022-07-04 17:30:03,2022-07-04,2022-07-04 17:30:03,1015.17,0,31.1,0,24.77,0,3.2,0,115.0,0,69.05,0,-2.9001849,0,1.3523787,0,,6.1,0,29.670034,-95.060104,27.2
2022-07-04 17:30:04,2022-07-04,2022-07-04 17:30:04,1014.64,0,30.97,0,24.75,0,3.4,0,114.0,0,69.44,0,-3.1060548,0,1.3829044,0,,4.7,0,29.670046,-95.060135,31.9
2022-07-04 17:30:05,2022-07-04,2022-07-04 17:30:05,1013.87,0,30.92,0,24.72,0,3.6,0,114.0,0,69.53,0,-3.2887638,0,1.4642516,0,,6.8,0,29.67006,-95.060165,38.7
2022-07-04 17:30:06,2022-07-04,2022-07-04 17:30:06,1013.05,0,30.83,0,24.62,0,3.9,0,113.0,0,69.48,0,-3.589969,0,1.5238515,0,,7.3,0,29.670073,-95.0602,46.0
2022-07-04 17:30:07,2022-07-04,2022-07-04 17:30:07,1012.62,0,30.64,0,24.52,0,4.1,0,112.0,0,69.79,0,-3.8014536,0,1.535887,0,,3.8,0,29.670086,-95.06024,49.8
2022-07-04 17:30:08,2022-07-04,2022-07-04 17:30:08,1012.02,0,30.45,0,24.46,0,4.3,0,112.0,0,70.35,0,-3.9868908,0,1.6108085,0,,5.4,0,29.6701,-95.06028,55.2
2022-07-04 17:30:09,2022-07-04,2022-07-04 17:30:09,1011.43,0,30.33,0,24.43,0,4.5,0,112.0,0,70.67,0,-4.1723275,0,1.6857297,0,,5.2,0,29.670115,-95.060326,60.4
2022-07-04 17:30:10,2022-07-04,2022-07-04 17:30:10,1010.86,0,30.3,0,24.37,0,4.7,0,111.0,0,70.53,0,-4.387828,0,1.6843293,0,,5.1,0,29.67013,-95.06037,65.5
2022-07-04 17:30:11,2022-07-04,2022-07-04 17:30:11,1010.29,0,30.35,0,24.3,0,4.8,0,111.0,0,70.04,0,-4.4811864,0,1.7201662,0,,5.0,0,29.670145,-95.06042,70.5
2022-07-04 17:30:12,2022-07-04,2022-07-04 17:30:12,1009.73,0,30.42,0,24.24,0,4.9,0,111.0,0,69.52,0,-4.574544,0,1.7560029,0,,5.1,0,29.67016,-95.06046,75.6
2022-07-04 17:30:13,2022-07-04,2022-07-04 17:30:13,1009.15,0,30.39,0,24.13,0,5.0,0,110.0,0,69.18,0,-4.698463,0,1.7101007,0,,5.2,0,29.670176,-95.06051,80.7
2022-07-04 17:30:14,2022-07-04,2022-07-04 17:30:14,1008.55,0,30.23,0,24.0,0,5.1,0,110.0,0,69.26,0,-4.7924323,0,1.7443026,0,,5.3,0,29.67019,-95.060555,86.0
2022-07-04 17:30:15,2022-07-04,2022-07-04 17:30:15,1007.93,0,30.11,0,23.97,0,5.2,0,110.0,0,69.63,0,-4.8864017,0,1.7785046,0,,5.5,0,29.670206,-95.06061,91.5
2022-07-04 17:30:16,2022-07-04,2022-07-04 17:30:16,1007.3,0,30.12,0,24.12,0,5.3,0,109.0,0,70.21,0,-5.0112486,0,1.7255111,0,,5.6,0,29.670221,-95.06066,97.1
2022-07-04 17:30:17,2022-07-04,2022-07-04 17:30:17,1006.66,0,30.11,0,24.15,0,5.3,0,109.0,0,70.41,0,-5.0112486,0,1.7255111,0,,5.7,0,29.670237,-95.060715,102.9
2022-07-04 17:30:18,2022-07-04,2022-07-04 17:30:18,1006.01,0,30.02,0,24.01,0,5.4,0,109.0,0,70.16,0,-5.1058006,0,1.7580678,0,,5.8,0,29.670252,-95.06077,108.7
2022-07-04 17:30:19,2022-07-04,2022-07-04 17:30:19,1005.34,0,29.88,0,23.92,0,5.4,0,109.0,0,70.34,0,-5.1058006,0,1.7580678,0,,5.9,0,29.670267,-95.06082,114.6
