time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-07-17 23:31:00,2022-07-17,2022-07-17 23:31:00,1012.2,0,32.9,0,23.58,0,4.9,0,182.0,0,58.0,0,0.17100699,0,4.897015,0,,0.0,0,29.67,-95.06,7.4
2022-07-17 23:31:01,2022-07-17,2022-07-17 23:31:01,1011.38,0,32.47,0,22.77,0,3.6,0,176.0,0,56.56,0,-0.25112328,0,3.5912304,0,,5.5,8,29.670038,-95.06,14.8
2022-07-17 23:31:02,2022-07-17,2022-07-17 23:31:02,1010.67,0,32.09,0,22.44,0,3.6,0,174.0,0,56.65,0,-0.37630257,0,3.5802786,0,,6.3,0,29.67007,-95.06,21.1
2022-07-17 23:31:03,2022-07-17,2022-07-17 23:31:03,1009.75,0,31.85,0,22.28,0,3.8,0,173.0,0,56.89,0,-0.46310326,0,3.7716753,0,,8.1,0,29.670103,-95.060005,29.2
2022-07-17 23:31:04,2022-07-17,2022-07-17 23:31:04,1008.76,0,31.88,0,22.39,0,4.1,0,172.0,0,57.14,0,-0.57061,0,4.060099,0,,8.9,0,29.670137,-95.06001,38.2
2022-07-17 23:31:05,2022-07-17,2022-07-17 23:31:05,1008.03,0,31.91,0,22.4,0,4.3,0,172.0,0,57.1,0,-0.5984447,0,4.258153,0,,6.5,0,29.670176,-95.06002,44.7
2022-07-17 23:31:06,2022-07-17,2022-07-17 23:31:06,1007.31,0,31.86,0,22.32,0,4.6,0,171.0,0,56.98,0,-0.7195984,0,4.5433664,0,,6.4,0,29.670216,-95.06003,51.1
2022-07-17 23:31:07,2022-07-17,2022-07-17 23:31:07,1006.58,0,31.8,0,22.25,0,4.8,0,171.0,0,56.92,0,-0.75088537,0,4.7409043,0,,6.5,0,29.670258,-95.060036,57.6
2022-07-17 23:31:08,2022-07-17,2022-07-17 23:31:08,1005.88,0,31.74,0,22.17,0,5.0,0,170.0,0,56.84,0,-0.8682415,0,4.924039,0,,6.3,0,29.670301,-95.06004,63.9
2022-07-17 23:31:09,2022-07-17,2022-07-17 23:31:09,1005.19,0,31.68,0,22.12,0,5.2,0,170.0,0,56.87,0,-0.9029711,0,5.121,0,,6.1,0,29.670347,-95.06005,70.1
