time,base_time,time_offset,pres,qc_pres,tdry,qc_tdry,dp,qc_dp,wspd,qc_wspd,deg,qc_deg,rh,qc_rh,u_wind,qc_u_wind,v_wind,qc_v_wind,wstat,asc,qc_asc,lat,lon,alt
2022-08-11 17:30:00,2022-08-11,2022-08-11 17:30:00,1015.5,0,30.2,0,24.38,0,3.6,0,19.0,0,71.0,0,-1.1720454,0,-3.4038668,0,,0.0,0,29.67,-95.06,7.4
2022-08-11 17:30:01,2022-08-11,2022-08-11 17:30:01,1014.71,0,30.02,0,25.03,0,2.6,0,18.0,0,74.58,0,-0.8034442,0,-2.4727468,0,,12.8,8,29.669973,-95.060005,14.4
2022-08-11 17:30:02,2022-08-11,2022-08-11 17:30:02,1014.09,0,29.87,0,24.48,0,2.3,0,16.0,0,72.79,0,-0.6339659,0,-2.2109017,0,,5.5,8,29.669952,-95.06001,19.9
2022-08-11 17:30:03,2022-08-11,2022-08-11 17:30:03,1013.43,0,29.71,0,24.63,0,2.3,0,16.0,0,74.12,0,-0.6339659,0,-2.2109017,0,,5.8,0,29.669933,-95.06002,25.7
2022-08-11 17:30:04,2022-08-11,2022-08-11 17:30:04,1012.49,0,29.53,0,24.59,0,2.4,0,16.0,0,74.72,0,-0.66152966,0,-2.307028,0,,8.3,0,29.669912,-95.06003,34.0
2022-08-11 17:30:05,2022-08-11,2022-08-11 17:30:05,1011.84,0,29.37,0,24.38,0,2.6,0,16.0,0,74.49,0,-0.7166571,0,-2.4992802,0,,5.8,0,29.669891,-95.060036,39.8
2022-08-11 17:30:06,2022-08-11,2022-08-11 17:30:06,1011.33,0,29.24,0,24.2,0,2.8,0,16.0,0,74.23,0,-0.7717846,0,-2.6915326,0,,4.5,0,29.669868,-95.06004,44.3
2022-08-11 17:30:07,2022-08-11,2022-08-11 17:30:07,1010.61,0,29.13,0,23.92,0,3.0,0,16.0,0,73.46,0,-0.82691205,0,-2.883785,0,,6.3,0,29.669844,-95.06005,50.6
2022-08-11 17:30:08,2022-08-11,2022-08-11 17:30:08,1009.94,0,28.91,0,23.37,0,3.2,0,16.0,0,71.98,0,-0.88203955,0,-3.0760374,0,,6.0,0,29.669817,-95.06006,56.6
2022-08-11 17:30:09,2022-08-11,2022-08-11 17:30:09,1009.26,0,28.74,0,22.92,0,3.3,0,16.0,0,70.71,0,-0.90960324,0,-3.1721635,0,,6.0,0,29.669788,-95.06007,62.6
2022-08-11 17:30:10,2022-08-11,2022-08-11 17:30:10,1008.59,0,28.62,0,22.65,0,3.5,0,16.0,0,70.06,0,-0.96473074,0,-3.364416,0,,5.9,0,29.66976,-95.060074,68.5
2022-08-11 17:30:11,2022-08-11,2022-08-11 17:30:11,1007.93,0,28.41,0,22.47,0,3.6,0,16.0,0,70.16,0,-0.99229443,0,-3.460542,0,,5.9,0,29.66973,-95.06008,74.4
2022-08-11 17:30:12,2022-08-11,2022-08-11 17:30:12,1007.28,0,28.33,0,22.51,0,3.7,0,16.0,0,70.64,0,-1.0198582,0,-3.5566683,0,,5.8,0,29.669697,-95.06009,80.2
2022-08-11 17:30:13,2022-08-11,2022-08-11 17:30:13,1006.63,0,28.26,0,22.53,0,3.8,0,16.0,0,71.01,0,-1.0474219,0,-3.6527944,0,,5.7,0,29.669664,-95.0601,85.9
2022-08-11 17:30:14,2022-08-11,2022-08-11 17:30:14,1005.98,0,28.2,0,22.51,0,3.9,0,16.0,0,71.18,0,-1.0749857,0,-3.7489207,0,,5.7,0,29.669632,-95.060104,91.6
2022-08-11 17:30:15,2022-08-11,2022-08-11 17:30:15,1005.35,0,28.15,0,22.47,0,4.0,0,16.0,0,71.24,0,-1.1025494,0,-3.8450468,0,,5.6,0,29.669598,-95.06011,97.3
2022-08-11 17:30:16,2022-08-11,2022-08-11 17:30:16,1004.72,0,28.1,0,22.43,0,4.0,0,16.0,0,71.3,0,-1.1025494,0,-3.8450468,0,,5.5,0,29.669563,-95.06012,102.8
2022-08-11 17:30:17,2022-08-11,2022-08-11 17:30:17,1004.1,0,28.04,0,22.38,0,4.1,0,16.0,0,71.28,0,-1.1301131,0,-3.9411728,0,,5.5,0,29.669529,-95.060135,108.3
2022-08-11 17:30:18,2022-08-11,2022-08-11 17:30:18,1003.5,0,28.01,0,22.35,0,4.1,0,16.0,0,71.3,0,-1.1301131,0,-3.9411728,0,,5.4,0,29.669493,-95.06015,113.7
2022-08-11 17:30:19,2022-08-11,2022-08-11 17:30:19,1002.89,0,27.98,0,22.33,0,4.1,0,16.0,0,71.34,0,-1.1301131,0,-3.9411728,0,,5.3,0,29.669456,-95.060165,119.0
2022-08-11 17:30:20,2022-08-11,2022-08-11 17:30:20,1002.3,0,27.93,0,22.3,0,4.2,0,16.0,0,71.4,0,-1.1576768,0,-4.037299,0,,5.3,0,29.66942,-95.06018,124.3
2022-08-11 17:30:21,2022-08-11,2022-08-11 17:30:21,1001.7,0,27.88,0,22.28,0,4.2,0,16.0,0,71.51,0,-1.1576768,0,-4.037299,0,,5.3,0,29.669384,-95.060196,129.6
2022-08-11 17:30:22,2022-08-11,2022-08-11 17:30:22,1001.1,0,27.83,0,22.25,0,4.2,0,16.0,0,71.62,0,-1.1576768,0,-4.037299,0,,5.3,0,29.669348,-95.06021,135.0
2022-08-11 17:30:23,2022-08-11,2022-08-11 17:30:23,1000.49,0,27.77,0,22.25,0,4.1,0,16.0,0,71.88,0,-1.1301131,0,-3.9411728,0,,5.4,0,29.669312,-95.06023,140.4
2022-08-11 17:30:24,2022-08-11,2022-08-11 17:30:24,999.88,0,27.7,0,22.26,0,4.1,0,16.0,0,72.19,0,-1.1301131,0,-3.9411728,0,,5.4,0,29.669275,-95.06024,145.8
2022-08-11 17:30:25,2022-08-11,2022-08-11 17:30:25,999.28,0,27.65,0,22.27,0,4.1,0,16.0,0,72.46,0,-1.1301131,0,-3.9411728,0,,5.4,0,29.669239,-95.06026,151.1
2022-08-11 17:30:26,2022-08-11,2022-08-11 17:30:26,998.68,0,27.6,0,22.26,0,4.0,0,16.0,0,72.62,0,-1.1025494,0,-3.8450468,0,,5.3,0,29.669205,-95.06027,156.5
2022-08-11 17:30:27,2022-08-11,2022-08-11 17:30:27,998.09,0,27.55,0,22.22,0,4.0,0,15.0,0,72.68,0,-1.0352762,0,-3.8637033,0,,5.3,0,29.66917,-95.06028,161.8
2022-08-11 17:30:28,2022-08-11,2022-08-11 17:30:28,997.5,0,27.51,0,22.22,0,3.9,0,15.0,0,72.83,0,-1.0093943,0,-3.7671108,0,,5.2,0,29.669136,-95.06029,167.0
2022-08-11 17:30:29,2022-08-11,2022-08-11 17:30:29,996.92,0,27.47,0,22.26,0,3.9,0,15.0,0,73.16,0,-1.0093943,0,-3.7671108,0,,5.2,0,29.669102,-95.060295,172.2
2022-08-11 17:30:30,2022-08-11,2022-08-11 17:30:30,996.33,0,27.41,0,22.33,0,3.8,0,15.0,0,73.74,0,-0.9835124,0,-3.6705182,0,,5.2,0,29.669067,-95.0603,177.4
2022-08-11 17:30:31,2022-08-11,2022-08-11 17:30:31,995.75,0,27.35,0,22.4,0,3.7,0,15.0,0,74.34,0,-0.9576305,0,-3.5739255,0,,5.2,0,29.669035,-95.06031,182.6
2022-08-11 17:30:32,2022-08-11,2022-08-11 17:30:32,995.17,0,27.29,0,22.4,0,3.7,0,15.0,0,74.59,0,-0.9576305,0,-3.5739255,0,,5.2,0,29.669003,-95.06032,187.8
2022-08-11 17:30:33,2022-08-11,2022-08-11 17:30:33,994.58,0,27.23,0,22.35,0,3.6,0,14.0,0,74.6,0,-0.8709188,0,-3.4930644,0,,5.2,0,29.66897,-95.060326,193.0
2022-08-11 17:30:34,2022-08-11,2022-08-11 17:30:34,994.01,0,27.18,0,22.29,0,3.5,0,14.0,0,74.58,0,-0.84672666,0,-3.396035,0,,5.2,0,29.66894,-95.06033,198.2
2022-08-11 17:30:35,2022-08-11,2022-08-11 17:30:35,993.44,0,27.13,0,22.28,0,3.4,0,14.0,0,74.74,0,-0.8225345,0,-3.2990055,0,,5.1,0,29.66891,-95.06034,203.3
2022-08-11 17:30:36,2022-08-11,2022-08-11 17:30:36,992.87,0,27.08,0,22.32,0,3.4,0,14.0,0,75.18,0,-0.8225345,0,-3.2990055,0,,5.1,0,29.668879,-95.06035,208.4
